from,to,buyer,seller,tokenId,amount,timestamp
169,213,baba92b7822a56c05554ab5d1bc1d0b7e212499d,f7dacf4f4f6283eabd71847bfe4f35558e4aaf50,805,0.1,2018-11-05T08:21:45Z
11,189,10017ca37b1257ac0771e24652aa28c758e378eb,da5e56e6a41230ed87f39b7c65ede7a8373de403,886,0.5,2018-11-05T09:40:04Z
11,184,10017ca37b1257ac0771e24652aa28c758e378eb,d0c877b474cd51959931a7f70d7a6c60f50cdae7,777,0.15,2018-11-05T09:48:28Z
11,181,10017ca37b1257ac0771e24652aa28c758e378eb,ced2662fe30d876bef52f219eeac67e2b328effc,494,0.15,2018-11-05T10:14:08Z
11,10,10017ca37b1257ac0771e24652aa28c758e378eb,0da07e67c2ca3a3cfcb58af115e1c0ed64f69f96,876,0.123456789,2018-11-05T10:15:26Z
18,184,17f55f9d9f9ab3187060c07d4eaee2bd8e2b31dc,d0c877b474cd51959931a7f70d7a6c60f50cdae7,879,0.15,2018-11-05T11:09:45Z
169,64,baba92b7822a56c05554ab5d1bc1d0b7e212499d,4af4aebe930e938fa11ad28cd2c88645cce739a1,869,0.1,2018-11-05T13:59:44Z
84,125,60d38778adbbeeac88f741b833cbb9877228eea0,89f2420190d752a29671dad303446cdbe8c2193a,731,0.05,2018-11-05T22:40:17Z
11,29,10017ca37b1257ac0771e24652aa28c758e378eb,234ff6b1fe028fcc7cc9dbc52d0532d9e7ae7f2f,576,0.1,2018-11-06T09:35:57Z
169,156,baba92b7822a56c05554ab5d1bc1d0b7e212499d,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,768,0.1,2018-11-06T13:55:40Z
11,29,10017ca37b1257ac0771e24652aa28c758e378eb,234ff6b1fe028fcc7cc9dbc52d0532d9e7ae7f2f,557,0.1,2018-11-06T14:26:48Z
172,32,bc74c3adc2aa6a85bda3eca5b0e235ca08532772,26c2c08cc58d7fa471ded745fcd0fdcedb282e17,908,0.45,2018-11-06T15:50:25Z
11,29,10017ca37b1257ac0771e24652aa28c758e378eb,234ff6b1fe028fcc7cc9dbc52d0532d9e7ae7f2f,565,0.1,2018-11-06T19:07:27Z
156,32,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,26c2c08cc58d7fa471ded745fcd0fdcedb282e17,907,0.42,2018-11-06T20:46:53Z
124,32,89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,26c2c08cc58d7fa471ded745fcd0fdcedb282e17,903,0.5,2018-11-07T15:03:11Z
42,32,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,26c2c08cc58d7fa471ded745fcd0fdcedb282e17,904,0.4,2018-11-08T14:43:56Z
11,79,10017ca37b1257ac0771e24652aa28c758e378eb,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,913,0.25,2018-11-08T22:41:05Z
184,104,d0c877b474cd51959931a7f70d7a6c60f50cdae7,77350e1152efd5f2d807a6124015c629a907155e,863,0.1,2018-11-09T08:46:57Z
214,73,f8b32d30ac6ab3030595432533d7836fd76b078d,576a655161b5502dcf40602be1f3519a89b71658,920,0.125,2018-11-09T14:00:31Z
11,189,10017ca37b1257ac0771e24652aa28c758e378eb,da5e56e6a41230ed87f39b7c65ede7a8373de403,697,0.75,2018-11-10T21:57:41Z
11,189,10017ca37b1257ac0771e24652aa28c758e378eb,da5e56e6a41230ed87f39b7c65ede7a8373de403,810,0.33,2018-11-10T22:14:38Z
11,156,10017ca37b1257ac0771e24652aa28c758e378eb,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,915,0.5,2018-11-10T23:20:18Z
11,167,10017ca37b1257ac0771e24652aa28c758e378eb,b95f9f4a05e0b029010d624ae43ff7e762a15571,188,0.15,2018-11-11T01:13:42Z
11,79,10017ca37b1257ac0771e24652aa28c758e378eb,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,848,1.5,2018-11-11T01:16:34Z
11,184,10017ca37b1257ac0771e24652aa28c758e378eb,d0c877b474cd51959931a7f70d7a6c60f50cdae7,618,1,2018-11-11T01:20:34Z
11,184,10017ca37b1257ac0771e24652aa28c758e378eb,d0c877b474cd51959931a7f70d7a6c60f50cdae7,878,0.15,2018-11-11T02:21:38Z
11,64,10017ca37b1257ac0771e24652aa28c758e378eb,4af4aebe930e938fa11ad28cd2c88645cce739a1,894,0.25,2018-11-11T12:08:51Z
11,181,10017ca37b1257ac0771e24652aa28c758e378eb,ced2662fe30d876bef52f219eeac67e2b328effc,523,0.15,2018-11-11T13:28:16Z
94,88,6853a596d6d7264d3622546da3b891b6fe17eb82,65593b011d6c1726e02bfa17f1370aa3c5f95bb0,931,0.45,2018-11-12T00:20:03Z
94,88,6853a596d6d7264d3622546da3b891b6fe17eb82,65593b011d6c1726e02bfa17f1370aa3c5f95bb0,931,0.45,2018-11-12T00:20:12Z
11,189,10017ca37b1257ac0771e24652aa28c758e378eb,da5e56e6a41230ed87f39b7c65ede7a8373de403,790,0.55,2018-11-13T12:48:30Z
123,180,89c010bc7085eb150b66582f13681f9e36904bea,ceaa12eb3f45cb4d58b0f27512a286afeacaadcc,149,0.5,2018-11-13T14:00:36Z
11,219,10017ca37b1257ac0771e24652aa28c758e378eb,fce9262f62f564edb7f2aed998ab3a551b5fb0ab,854,0.5,2018-11-13T14:19:48Z
11,73,10017ca37b1257ac0771e24652aa28c758e378eb,576a655161b5502dcf40602be1f3519a89b71658,938,0.25,2018-11-13T14:21:32Z
11,84,10017ca37b1257ac0771e24652aa28c758e378eb,60d38778adbbeeac88f741b833cbb9877228eea0,911,0.511,2018-11-13T14:55:27Z
11,84,10017ca37b1257ac0771e24652aa28c758e378eb,60d38778adbbeeac88f741b833cbb9877228eea0,718,0.3,2018-11-13T14:56:51Z
211,184,f1db8a2623193757317639d0532daa5e3c8ea20c,d0c877b474cd51959931a7f70d7a6c60f50cdae7,726,0.25,2018-11-13T18:32:08Z
124,214,89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,f8b32d30ac6ab3030595432533d7836fd76b078d,949,1,2018-11-13T20:39:40Z
11,104,10017ca37b1257ac0771e24652aa28c758e378eb,77350e1152efd5f2d807a6124015c629a907155e,631,0.3,2018-11-13T21:30:56Z
11,156,10017ca37b1257ac0771e24652aa28c758e378eb,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,887,0.5,2018-11-13T21:35:14Z
11,214,10017ca37b1257ac0771e24652aa28c758e378eb,f8b32d30ac6ab3030595432533d7836fd76b078d,884,0.5,2018-11-13T22:44:35Z
104,64,77350e1152efd5f2d807a6124015c629a907155e,4af4aebe930e938fa11ad28cd2c88645cce739a1,941,0.2,2018-11-13T23:13:46Z
211,104,f1db8a2623193757317639d0532daa5e3c8ea20c,77350e1152efd5f2d807a6124015c629a907155e,862,0.2,2018-11-14T08:34:34Z
214,104,f8b32d30ac6ab3030595432533d7836fd76b078d,77350e1152efd5f2d807a6124015c629a907155e,952,0.15,2018-11-14T12:05:23Z
11,8,10017ca37b1257ac0771e24652aa28c758e378eb,0b715ca8dc39e7f8a480d28d9822ae02f0a57008,658,0.499999,2018-11-14T12:50:37Z
11,79,10017ca37b1257ac0771e24652aa28c758e378eb,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,881,0.6,2018-11-14T14:00:52Z
169,22,baba92b7822a56c05554ab5d1bc1d0b7e212499d,1a1136a351fb653df6af838442c9fdf44f2f42d8,898,0.07,2018-11-14T16:47:40Z
79,214,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,f8b32d30ac6ab3030595432533d7836fd76b078d,955,0.5,2018-11-14T18:32:15Z
79,214,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,f8b32d30ac6ab3030595432533d7836fd76b078d,966,1,2018-11-15T16:18:55Z
217,27,fa30c7836ca6c0c85bb284880774620d283c3354,21316e6a4f0af45e5f1503984e83b10c53b177d8,94,0.6,2018-11-15T16:44:35Z
33,156,27d54e5487a6b64ce403f627c1d0843d469f8200,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,930,0.49,2018-11-15T17:05:47Z
124,214,89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,f8b32d30ac6ab3030595432533d7836fd76b078d,963,0.5,2018-11-15T18:30:46Z
172,32,bc74c3adc2aa6a85bda3eca5b0e235ca08532772,26c2c08cc58d7fa471ded745fcd0fdcedb282e17,905,0.46,2018-11-15T22:51:10Z
111,19,7ea92dbce5387f8ff480fe5d557abd4c7b09054f,191bbca32478b3ec3eb58f5569e6a86b8c6d92eb,956,0.5,2018-11-16T04:27:49Z
111,189,7ea92dbce5387f8ff480fe5d557abd4c7b09054f,da5e56e6a41230ed87f39b7c65ede7a8373de403,880,1,2018-11-16T04:35:29Z
214,50,f8b32d30ac6ab3030595432533d7836fd76b078d,39cc9c86e67baf2129b80fe3414c397492ea8026,11,0.5,2018-11-16T07:20:41Z
78,50,5acce70cae148b520ff36dcf177ee78ba54ebc04,39cc9c86e67baf2129b80fe3414c397492ea8026,928,0.5,2018-11-16T07:22:30Z
11,29,10017ca37b1257ac0771e24652aa28c758e378eb,234ff6b1fe028fcc7cc9dbc52d0532d9e7ae7f2f,574,0.1,2018-11-16T09:37:52Z
11,104,10017ca37b1257ac0771e24652aa28c758e378eb,77350e1152efd5f2d807a6124015c629a907155e,620,0.05,2018-11-16T10:50:43Z
11,148,10017ca37b1257ac0771e24652aa28c758e378eb,ab3627317c43d394eb171170f818153b976d28a3,973,0.09,2018-11-16T11:37:46Z
11,84,10017ca37b1257ac0771e24652aa28c758e378eb,60d38778adbbeeac88f741b833cbb9877228eea0,942,0.5,2018-11-16T12:41:21Z
11,214,10017ca37b1257ac0771e24652aa28c758e378eb,f8b32d30ac6ab3030595432533d7836fd76b078d,961,0.5,2018-11-16T12:41:27Z
11,104,10017ca37b1257ac0771e24652aa28c758e378eb,77350e1152efd5f2d807a6124015c629a907155e,701,0.125,2018-11-16T12:45:38Z
11,50,10017ca37b1257ac0771e24652aa28c758e378eb,39cc9c86e67baf2129b80fe3414c397492ea8026,971,1,2018-11-16T16:10:18Z
11,19,10017ca37b1257ac0771e24652aa28c758e378eb,191bbca32478b3ec3eb58f5569e6a86b8c6d92eb,721,1,2018-11-16T16:16:26Z
11,135,10017ca37b1257ac0771e24652aa28c758e378eb,99edf1f758f70b4e27db284ec32ab8ad3b1fa2cf,789,1,2018-11-16T16:23:37Z
11,50,10017ca37b1257ac0771e24652aa28c758e378eb,39cc9c86e67baf2129b80fe3414c397492ea8026,751,1,2018-11-16T16:37:56Z
11,104,10017ca37b1257ac0771e24652aa28c758e378eb,77350e1152efd5f2d807a6124015c629a907155e,652,0.1,2018-11-16T16:41:43Z
11,32,10017ca37b1257ac0771e24652aa28c758e378eb,26c2c08cc58d7fa471ded745fcd0fdcedb282e17,902,0.91,2018-11-16T22:28:52Z
11,50,10017ca37b1257ac0771e24652aa28c758e378eb,39cc9c86e67baf2129b80fe3414c397492ea8026,982,0.45,2018-11-16T23:24:17Z
11,84,10017ca37b1257ac0771e24652aa28c758e378eb,60d38778adbbeeac88f741b833cbb9877228eea0,575,0.1,2018-11-17T00:28:23Z
171,23,bc62985faabed27a8f174cbd5ea1ee7b1ed8fc12,1b158330eb18839f50649f4cb8f49954214866a3,519,0.0223,2018-11-17T06:42:44Z
78,50,5acce70cae148b520ff36dcf177ee78ba54ebc04,39cc9c86e67baf2129b80fe3414c397492ea8026,991,0.6,2018-11-17T20:04:45Z
169,64,baba92b7822a56c05554ab5d1bc1d0b7e212499d,4af4aebe930e938fa11ad28cd2c88645cce739a1,957,0.1,2018-11-17T21:55:57Z
103,148,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,ab3627317c43d394eb171170f818153b976d28a3,885,0.05,2018-11-18T10:15:51Z
73,64,576a655161b5502dcf40602be1f3519a89b71658,4af4aebe930e938fa11ad28cd2c88645cce739a1,996,0.12,2018-11-18T15:21:46Z
79,135,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,99edf1f758f70b4e27db284ec32ab8ad3b1fa2cf,1000,0.001,2018-11-18T23:09:24Z
73,79,576a655161b5502dcf40602be1f3519a89b71658,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1000,0.001,2018-11-18T23:19:59Z
79,73,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,576a655161b5502dcf40602be1f3519a89b71658,998,0.35,2018-11-19T00:45:52Z
79,73,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,576a655161b5502dcf40602be1f3519a89b71658,999,0.35,2018-11-19T00:46:39Z
156,73,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,576a655161b5502dcf40602be1f3519a89b71658,1000,0.001,2018-11-19T01:11:50Z
42,156,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1000,0.001,2018-11-19T02:35:31Z
183,42,d04c453461a77b342fea9d1fec55861399401122,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1000,0.001,2018-11-19T03:31:35Z
104,214,77350e1152efd5f2d807a6124015c629a907155e,f8b32d30ac6ab3030595432533d7836fd76b078d,983,0.1984,2018-11-19T12:29:34Z
43,32,337101def3eeb6f06e071efe02216274507937bb,26c2c08cc58d7fa471ded745fcd0fdcedb282e17,900,0.8,2018-11-19T19:25:04Z
11,79,10017ca37b1257ac0771e24652aa28c758e378eb,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,965,1.5,2018-11-20T08:28:30Z
11,50,10017ca37b1257ac0771e24652aa28c758e378eb,39cc9c86e67baf2129b80fe3414c397492ea8026,108,1,2018-11-20T09:11:25Z
11,50,10017ca37b1257ac0771e24652aa28c758e378eb,39cc9c86e67baf2129b80fe3414c397492ea8026,990,0.5,2018-11-20T09:11:25Z
11,50,10017ca37b1257ac0771e24652aa28c758e378eb,39cc9c86e67baf2129b80fe3414c397492ea8026,992,0.5,2018-11-20T09:11:48Z
11,19,10017ca37b1257ac0771e24652aa28c758e378eb,191bbca32478b3ec3eb58f5569e6a86b8c6d92eb,717,1,2018-11-20T11:09:34Z
189,104,da5e56e6a41230ed87f39b7c65ede7a8373de403,77350e1152efd5f2d807a6124015c629a907155e,912,0.25,2018-11-20T14:23:29Z
11,133,10017ca37b1257ac0771e24652aa28c758e378eb,981276d81272f7cd8808701645741db1abacad56,163,1.8,2018-11-20T21:58:33Z
172,50,bc74c3adc2aa6a85bda3eca5b0e235ca08532772,39cc9c86e67baf2129b80fe3414c397492ea8026,1022,0.55,2018-11-21T04:37:13Z
214,104,f8b32d30ac6ab3030595432533d7836fd76b078d,77350e1152efd5f2d807a6124015c629a907155e,1021,0.1984,2018-11-21T14:53:14Z
42,50,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,39cc9c86e67baf2129b80fe3414c397492ea8026,752,0.85,2018-11-21T16:05:13Z
11,104,10017ca37b1257ac0771e24652aa28c758e378eb,77350e1152efd5f2d807a6124015c629a907155e,860,0.5,2018-11-21T20:19:25Z
11,94,10017ca37b1257ac0771e24652aa28c758e378eb,6853a596d6d7264d3622546da3b891b6fe17eb82,164,0.4,2018-11-22T12:01:21Z
11,104,10017ca37b1257ac0771e24652aa28c758e378eb,77350e1152efd5f2d807a6124015c629a907155e,761,0.5,2018-11-22T14:24:34Z
11,84,10017ca37b1257ac0771e24652aa28c758e378eb,60d38778adbbeeac88f741b833cbb9877228eea0,1027,1,2018-11-22T14:34:53Z
11,192,10017ca37b1257ac0771e24652aa28c758e378eb,e13d4abee4b304b67c52a56871141cad1b833aa7,1029,0.5,2018-11-22T17:08:27Z
11,104,10017ca37b1257ac0771e24652aa28c758e378eb,77350e1152efd5f2d807a6124015c629a907155e,601,0.1,2018-11-22T20:21:50Z
169,183,baba92b7822a56c05554ab5d1bc1d0b7e212499d,d04c453461a77b342fea9d1fec55861399401122,1000,0.001001,2018-11-23T06:42:19Z
27,169,21316e6a4f0af45e5f1503984e83b10c53b177d8,baba92b7822a56c05554ab5d1bc1d0b7e212499d,1000,0.001,2018-11-23T07:28:02Z
84,27,60d38778adbbeeac88f741b833cbb9877228eea0,21316e6a4f0af45e5f1503984e83b10c53b177d8,1000,0.001,2018-11-23T08:47:23Z
94,50,6853a596d6d7264d3622546da3b891b6fe17eb82,39cc9c86e67baf2129b80fe3414c397492ea8026,13,0.65,2018-11-23T09:19:28Z
80,84,5c25aac680e826490c82cd5ea0c5dcb5ffe5b05a,60d38778adbbeeac88f741b833cbb9877228eea0,1000,0.001,2018-11-23T14:18:23Z
15,73,1464d4e3c815de3028572b850c6c34dfc57e9320,576a655161b5502dcf40602be1f3519a89b71658,980,0.4,2018-11-24T15:06:54Z
109,60,7dec37c03ea5ca2c47ad2509be6abaf8c63cdb39,47709726b5bdc4c8c97de43691d93821d5b14103,18,0.3,2018-11-24T16:40:43Z
71,192,5462dee16b3f4d240ebbe52c9c4214c912ccdda4,e13d4abee4b304b67c52a56871141cad1b833aa7,1039,0.5,2018-11-24T16:41:45Z
71,192,5462dee16b3f4d240ebbe52c9c4214c912ccdda4,e13d4abee4b304b67c52a56871141cad1b833aa7,1039,0.5,2018-11-24T16:41:46Z
71,192,5462dee16b3f4d240ebbe52c9c4214c912ccdda4,e13d4abee4b304b67c52a56871141cad1b833aa7,1038,0.5,2018-11-24T16:42:09Z
202,60,e98bd4b49a1eafa8c2ecbf562073a12fae464b65,47709726b5bdc4c8c97de43691d93821d5b14103,97,0.1,2018-11-24T16:47:00Z
43,2,337101def3eeb6f06e071efe02216274507937bb,01cb023186cab05220554ee75b4d69921dd051f1,1037,0.3,2018-11-24T17:14:43Z
73,96,576a655161b5502dcf40602be1f3519a89b71658,69aad835cb3f62e435fc693443ce49bfe74b6dbe,935,0.15,2018-11-25T10:29:54Z
124,172,89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,bc74c3adc2aa6a85bda3eca5b0e235ca08532772,130,1.49,2018-11-25T11:20:05Z
76,50,5ab5844dd55ab73212d1527e4cf72fea884e39dd,39cc9c86e67baf2129b80fe3414c397492ea8026,8,0.5,2018-11-25T12:36:24Z
76,58,5ab5844dd55ab73212d1527e4cf72fea884e39dd,4410bb5accef3848bc7b64131ceb3d54740682e8,984,0.5,2018-11-25T16:27:23Z
43,79,337101def3eeb6f06e071efe02216274507937bb,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1002,0.35,2018-11-25T19:11:53Z
43,195,337101def3eeb6f06e071efe02216274507937bb,e5fdedd718bdf40904d67658fa4b9629a7a8b515,820,0.25,2018-11-25T19:15:56Z
109,81,7dec37c03ea5ca2c47ad2509be6abaf8c63cdb39,5cbb31e39ca93ca13d8e9f686bf749b14076bc65,516,0.1,2018-11-26T02:21:57Z
214,104,f8b32d30ac6ab3030595432533d7836fd76b078d,77350e1152efd5f2d807a6124015c629a907155e,1040,0.2,2018-11-26T07:18:23Z
11,2,10017ca37b1257ac0771e24652aa28c758e378eb,01cb023186cab05220554ee75b4d69921dd051f1,1023,0.36,2018-11-26T11:39:14Z
11,64,10017ca37b1257ac0771e24652aa28c758e378eb,4af4aebe930e938fa11ad28cd2c88645cce739a1,1058,0.5,2018-11-26T11:45:21Z
11,32,10017ca37b1257ac0771e24652aa28c758e378eb,26c2c08cc58d7fa471ded745fcd0fdcedb282e17,901,1,2018-11-26T16:41:37Z
43,79,337101def3eeb6f06e071efe02216274507937bb,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,950,0.25,2018-11-26T23:50:19Z
11,72,10017ca37b1257ac0771e24652aa28c758e378eb,55372173689c288552885d897d32f5f706f79aa6,847,1,2018-11-27T00:09:21Z
11,81,10017ca37b1257ac0771e24652aa28c758e378eb,5cbb31e39ca93ca13d8e9f686bf749b14076bc65,544,0.5,2018-11-27T02:12:03Z
72,156,55372173689c288552885d897d32f5f706f79aa6,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1060,1,2018-11-27T03:54:32Z
156,2,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,01cb023186cab05220554ee75b4d69921dd051f1,1054,0.1,2018-11-27T04:07:22Z
11,79,10017ca37b1257ac0771e24652aa28c758e378eb,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1001,0.35,2018-11-27T06:53:30Z
11,79,10017ca37b1257ac0771e24652aa28c758e378eb,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,945,0.4,2018-11-27T07:06:57Z
11,84,10017ca37b1257ac0771e24652aa28c758e378eb,60d38778adbbeeac88f741b833cbb9877228eea0,997,0.5,2018-11-27T12:22:38Z
11,64,10017ca37b1257ac0771e24652aa28c758e378eb,4af4aebe930e938fa11ad28cd2c88645cce739a1,893,0.5,2018-11-27T12:22:38Z
11,64,10017ca37b1257ac0771e24652aa28c758e378eb,4af4aebe930e938fa11ad28cd2c88645cce739a1,993,0.3,2018-11-27T12:24:23Z
11,27,10017ca37b1257ac0771e24652aa28c758e378eb,21316e6a4f0af45e5f1503984e83b10c53b177d8,1064,1,2018-11-27T12:31:06Z
42,104,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,77350e1152efd5f2d807a6124015c629a907155e,713,0.15,2018-11-27T13:32:41Z
11,42,10017ca37b1257ac0771e24652aa28c758e378eb,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,770,0.555,2018-11-27T13:32:59Z
11,72,10017ca37b1257ac0771e24652aa28c758e378eb,55372173689c288552885d897d32f5f706f79aa6,117,1.35,2018-11-27T15:06:18Z
156,192,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,e13d4abee4b304b67c52a56871141cad1b833aa7,1009,0.175,2018-11-27T15:28:02Z
11,27,10017ca37b1257ac0771e24652aa28c758e378eb,21316e6a4f0af45e5f1503984e83b10c53b177d8,592,1.35,2018-11-27T15:42:47Z
215,81,f9196f9f176fd2ef9243e8960817d5fbe63d79aa,5cbb31e39ca93ca13d8e9f686bf749b14076bc65,514,0.5,2018-11-27T15:47:49Z
42,2,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,01cb023186cab05220554ee75b4d69921dd051f1,1052,0.2,2018-11-27T16:29:00Z
11,184,10017ca37b1257ac0771e24652aa28c758e378eb,d0c877b474cd51959931a7f70d7a6c60f50cdae7,929,0.5,2018-11-27T16:44:16Z
11,81,10017ca37b1257ac0771e24652aa28c758e378eb,5cbb31e39ca93ca13d8e9f686bf749b14076bc65,513,0.5,2018-11-28T06:06:25Z
42,214,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,f8b32d30ac6ab3030595432533d7836fd76b078d,989,0.25,2018-11-28T14:15:14Z
27,214,21316e6a4f0af45e5f1503984e83b10c53b177d8,f8b32d30ac6ab3030595432533d7836fd76b078d,1073,0.3,2018-11-28T21:16:14Z
214,2,f8b32d30ac6ab3030595432533d7836fd76b078d,01cb023186cab05220554ee75b4d69921dd051f1,1074,0.1,2018-11-29T00:11:12Z
111,219,7ea92dbce5387f8ff480fe5d557abd4c7b09054f,fce9262f62f564edb7f2aed998ab3a551b5fb0ab,896,0.5,2018-11-29T00:14:54Z
104,192,77350e1152efd5f2d807a6124015c629a907155e,e13d4abee4b304b67c52a56871141cad1b833aa7,1085,0.3,2018-11-29T17:04:17Z
169,192,baba92b7822a56c05554ab5d1bc1d0b7e212499d,e13d4abee4b304b67c52a56871141cad1b833aa7,1069,0.1,2018-11-29T17:16:11Z
124,2,89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,01cb023186cab05220554ee75b4d69921dd051f1,1082,0.8,2018-11-29T22:12:05Z
11,50,10017ca37b1257ac0771e24652aa28c758e378eb,39cc9c86e67baf2129b80fe3414c397492ea8026,1077,1,2018-11-30T14:43:43Z
11,156,10017ca37b1257ac0771e24652aa28c758e378eb,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,682,0.75,2018-11-30T16:13:27Z
202,156,e98bd4b49a1eafa8c2ecbf562073a12fae464b65,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1026,0.2,2018-11-30T16:46:35Z
73,96,576a655161b5502dcf40602be1f3519a89b71658,69aad835cb3f62e435fc693443ce49bfe74b6dbe,936,0.25,2018-11-30T18:12:37Z
11,27,10017ca37b1257ac0771e24652aa28c758e378eb,21316e6a4f0af45e5f1503984e83b10c53b177d8,1095,1.3,2018-11-30T20:03:45Z
42,79,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,953,0.25,2018-11-30T20:56:46Z
11,84,10017ca37b1257ac0771e24652aa28c758e378eb,60d38778adbbeeac88f741b833cbb9877228eea0,1008,0.35,2018-11-30T21:22:56Z
111,23,7ea92dbce5387f8ff480fe5d557abd4c7b09054f,1b158330eb18839f50649f4cb8f49954214866a3,977,2.5,2018-11-30T23:21:40Z
11,79,10017ca37b1257ac0771e24652aa28c758e378eb,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1101,0.8,2018-12-01T11:34:20Z
11,81,10017ca37b1257ac0771e24652aa28c758e378eb,5cbb31e39ca93ca13d8e9f686bf749b14076bc65,1103,0.55,2018-12-01T14:54:31Z
165,72,b8903d33924b10b9cda7fd9505e395f1ae0b8532,55372173689c288552885d897d32f5f706f79aa6,115,4,2018-12-02T00:20:19Z
73,64,576a655161b5502dcf40602be1f3519a89b71658,4af4aebe930e938fa11ad28cd2c88645cce739a1,995,0.2,2018-12-02T00:31:57Z
156,181,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,ced2662fe30d876bef52f219eeac67e2b328effc,495,0.15,2018-12-02T03:20:28Z
156,165,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,b8903d33924b10b9cda7fd9505e395f1ae0b8532,119,2,2018-12-02T03:47:20Z
11,181,10017ca37b1257ac0771e24652aa28c758e378eb,ced2662fe30d876bef52f219eeac67e2b328effc,491,0.15,2018-12-02T07:01:51Z
11,2,10017ca37b1257ac0771e24652aa28c758e378eb,01cb023186cab05220554ee75b4d69921dd051f1,1051,0.3,2018-12-02T08:49:24Z
124,2,89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,01cb023186cab05220554ee75b4d69921dd051f1,1110,1,2018-12-02T18:55:50Z
156,2,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,01cb023186cab05220554ee75b4d69921dd051f1,1053,0.1,2018-12-03T01:43:27Z
165,27,b8903d33924b10b9cda7fd9505e395f1ae0b8532,21316e6a4f0af45e5f1503984e83b10c53b177d8,1012,1.8,2018-12-04T13:19:58Z
73,148,576a655161b5502dcf40602be1f3519a89b71658,ab3627317c43d394eb171170f818153b976d28a3,988,0.1,2018-12-04T20:21:55Z
165,192,b8903d33924b10b9cda7fd9505e395f1ae0b8532,e13d4abee4b304b67c52a56871141cad1b833aa7,1128,0.3,2018-12-04T21:22:59Z
11,19,10017ca37b1257ac0771e24652aa28c758e378eb,191bbca32478b3ec3eb58f5569e6a86b8c6d92eb,755,0.5,2018-12-05T10:11:09Z
11,104,10017ca37b1257ac0771e24652aa28c758e378eb,77350e1152efd5f2d807a6124015c629a907155e,1116,1,2018-12-05T10:11:09Z
11,128,10017ca37b1257ac0771e24652aa28c758e378eb,92fab452e2f14c7730f79031906e06326c916946,1131,1,2018-12-05T10:52:33Z
11,104,10017ca37b1257ac0771e24652aa28c758e378eb,77350e1152efd5f2d807a6124015c629a907155e,861,0.5,2018-12-05T11:13:10Z
143,84,9ef4acc2fd5cde01ece05bd4e44732a023ed7845,60d38778adbbeeac88f741b833cbb9877228eea0,1025,0.5,2018-12-05T20:48:35Z
156,72,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,55372173689c288552885d897d32f5f706f79aa6,1135,2.6,2018-12-06T09:34:18Z
